marker	drug	rho	p.value
EML4.CP	GDC_0449_SMO	0.084056014	0.039727567
EML4.CP	GDC0941_PI3K_class_1	0.017885119	0.664621487
EML4.CP	Gefitinib_EGFR	-0.090817339	0.026238822
EML4.CP	Gemcitabine_not_given	0.125478391	0.002341858
EML4.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.048717848	0.402051133
EML4.CP	GSK_1904529A_IGF1R	-0.076497434	0.064232138
EML4.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.10612423	0.010147168
EML4.CP	GSK269962A_ROCK	-0.045682244	0.432046897
EML4.CP	GW_441756_Trk_A	-0.057903895	0.156952699
EML4.CP	GW843682X_PLK1	-0.036352382	0.531206403
EML4.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.000315186	0.99564785
EML4.CP	IPA_3_not_given	0.130165677	0.001590227
EML4.CP	JNJ_26854165_MDM2	-0.017940995	0.66310107
EML4.CP	JNK_9L_JNK	0.112894112	0.005962756
EML4.CP	JNK_Inhibitor_VIII_JNK	-0.061427578	0.133178268
EML4.CP	JW_7_52_1_mTOR	-0.004775089	0.934468889
EML4.CP	KIN001_135_IKKe	0.006233866	0.914516752
EML4.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.016457808	0.688193655
EML4.CP	Lapatinib_EGFR_ERBB2	-0.102238503	0.08009313
EML4.CP	LAQ824_HDAC	0.076117017	0.065572401
EML4.CP	Lenalidomide_TNF_alpha	0.053483599	0.191150032
EML4.CP	LFM_A13_BTK	-0.003965075	0.923695513
EML4.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.08789936	0.031479208
EML4.CP	MG_132_Proteosome	-0.089878673	0.121583646
EML4.CP	Midostaurin_KIT	-0.024857268	0.54609736
EML4.CP	Mitomycin_C_DNA_crosslinker	0.094202022	0.022572494
EML4.CP	MK_2206_AKT1_2	-0.002472835	0.952859823
EML4.CP	MS_275_HDAC	0.063399378	0.276112588
EML4.CP	Nilotinib_Bcr_Abl	0.115087015	0.005481087
EML4.CP	NSC_87877_SHP1_2	-0.016165277	0.694679566
EML4.CP	NU_7441_DNAPK	-0.024771426	0.545791196
EML4.CP	Nutlin_3a_p53_MDM2_interaction	0.163015674	6.12E-05
EML4.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.018125143	0.659859005
EML4.CP	NVP_TAE684_ALK	0.052422649	0.364756923
EML4.CP	Obatoclax_Mesylate_BCL2_family	0.072288709	0.080381642
EML4.CP	OSI_906_IGF1R	0.042639437	0.302795886
EML4.CP	OSU_03012_PDK1	0.044238656	0.285005984
EML4.CP	PAC_1_Caspase_3_activator	0.046291893	0.263218988
EML4.CP	Paclitaxel_Microtubules	-0.05541517	0.339608956
EML4.CP	Parthenolide_NFkappaB	0.104488322	0.0712085
EML4.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	0.02372821	0.566473128
EML4.CP	PD_0325901_MEK_1_2	-0.065348588	0.112210083
EML4.CP	PD_0332991_Cdk_4_6	0.028349702	0.497856506
EML4.CP	PD_173074_FGFR1_FGFR3	0.006641121	0.871148169
EML4.CP	PF_02341066_MET_ALK	0.117814597	0.041089958
EML4.CP	PF_4708671_p70_S6KA	-0.032084686	0.435859101
EML4.CP	PF_562271_FAK	0.03879176	0.346088171
EML4.CP	PHA_665752_MET	0.018215847	0.752555844
EML4.CP	PLX4720_RAF	-0.0266568	0.514940512
EML4.CP	Pyrimethamine_STAT3	0.028317543	0.626343526
EML4.CP	QS11_ARFGAP	0.094759372	0.021782006
EML4.CP	Rapamycin_mTOR	0.014073088	0.807885247
EML4.CP	RDEA119_MEK_1_2	-0.021208408	0.606559925
EML4.CP	RO_3306_Cdk1	-0.040583228	0.321399001
EML4.CP	Roscovitine_CDK_s	0.076200039	0.192613161
EML4.CP	S_Trityl_L_cysteine_Eg5	0.042113669	0.468905724
EML4.CP	Salubrinal_GADD34_PP1C_phosphatase	0.049149698	0.399488681
EML4.CP	SB_216763_GSKa_b	-0.016170022	0.699814438
EML4.CP	SB590885_BRAF	0.074866665	0.071352624
EML4.CP	Shikonin_not_given	0.094693389	0.021205815
EML4.CP	SL_0101_1_RSK_AURKB_PIM3	-0.028607063	0.486130512
EML4.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.087903228	0.129378004
EML4.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.100467017	0.083376187
EML4.CP	Temsirolimus_mTOR	0.034801761	0.395195392
EML4.CP	TGX221_PI3K_beta	-0.00794534	0.891359977
EML4.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.055437202	0.180194019
EML4.CP	Tipifarnib_Farnesyl_transferase	0.030232833	0.465106793
EML4.CP	TW_37_BCL_2_BCL_XL	0.034934232	0.396187928
EML4.CP	Vinblastine_Microtubules	0.055406874	0.175652766
EML4.CP	Vinorelbine_Microtubules	0.042610607	0.300650363
EML4.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.088584184	0.030174975
EML4.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.086536928	0.136124924
EML4.CP	VX_702_p38_MAPK	0.091365337	0.02534348
EML4.CP	WH_4_023_SRC_family_ABL	0.001294802	0.982242295
EML4.CP	WZ_1_84_BMX	-0.012483542	0.830077613
EML4.CP	X17_AAG_Hsp90	-0.102554157	0.012027348
EML4.CP	X681640_Wee1_Chk1	0.007116991	0.864198413
EML4.CP	XMD8_85_Erk5	0.086078077	0.140239042
EML4.CP	Z_LLNle_CHO_gamma_secretase	0.095982036	0.098175578
EML4.CP	ZM_447439_Aurora_B	0.004592094	0.912128415
EP300.CP	A_443654_AKT1_2_3	-0.078299783	0.177641149
EP300.CP	A_770041_Src_family	-0.160825643	0.005312396
EP300.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.137723098	0.000725443
EP300.CP	ABT_888_PARP1_2	0.031759066	0.437832459
EP300.CP	AG_014699_PARP1_2_	-0.038487336	0.349889074
EP300.CP	AICAR_AMPK_agonist	0.134836079	0.000938747
EP300.CP	AKT_inhibitor_VIII_AKT1_2	0.031989582	0.437221358
EP300.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	0.006207865	0.879487972
EP300.CP	AP_24534_Bcr_Abl	-0.029043825	0.48060987
EP300.CP	AS601245_not_given	-0.094155944	0.022638946
EP300.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.129892043	0.001443015
EP300.CP	AUY922_HSP90	0.009689511	0.81493615
EP300.CP	Axitinib_PDGFR_KIT_VEGFR	0.139265897	0.000630807
EP300.CP	AZ628_BRAF	0.043200091	0.457504738
EP300.CP	AZD_0530_Src_Abl	-0.130046937	0.023808266
EP300.CP	AZD_2281_PARP1_2	0.155121774	0.00013802
EP300.CP	AZD6244_MEK_1_2	-0.056986223	0.172748668
EP300.CP	AZD6482_PI3K_beta	-0.003710255	0.929014297
EP300.CP	AZD6482_PI3Kb	0.01711928	0.677644058
EP300.CP	AZD7762_Chk_1_2	0.154187029	0.000151595
EP300.CP	AZD8055_mTORC1_2	0.18338569	7.10E-06
EP300.CP	BAY_61_3606_spleen_tyrosine_kinase	0.099650215	0.015815978
EP300.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.032792463	0.428162679
EP300.CP	BI_2536_PLK1_2_3	-0.016793811	0.772431257
EP300.CP	BIBW2992_EGFR_HER2	-0.058984677	0.149342093
EP300.CP	Bicalutamide_Androgen_receptor	-0.14912548	0.000291755
EP300.CP	BIRB_0796_p38_JNK2	-0.094852129	0.020241338
EP300.CP	Bleomycin_not_given	0.074986965	0.069689919
EP300.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.040410181	0.486356884
EP300.CP	BMS_536924_IGF_1R	-0.07493299	0.196321658
EP300.CP	BMS_708163_gamma_secretase_complex	-0.065315235	0.112089555
EP300.CP	BMS_754807_IGF1R	-0.058901174	0.154435321
EP300.CP	Bortezomib_Proteasome	-0.092828652	0.11038104
EP300.CP	Bosutinib_SRC_ABL_TEC	0.072593006	0.075847137
EP300.CP	Bryostatin_1_PRKC	-0.122473785	0.00298156
EP300.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.077824145	0.057377958
EP300.CP	Camptothecin_DNA_topoisomerase_I	0.144703062	0.000381082
EP300.CP	CCT007093_PPM1D	-0.026347322	0.521940769
EP300.CP	CCT018159_HSP90	0.070786863	0.087428503
EP300.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.192868626	1.98E-06
EP300.CP	CGP_082996_CDK4	0.008660872	0.881644949
EP300.CP	CGP_60474_CDK_1_2_5_7_9	-0.026595883	0.647478804
EP300.CP	CHIR_99021_GSK3B	-0.076472711	0.062963046
EP300.CP	CI_1040_MEK_1_2	-0.027595625	0.501684233
EP300.CP	Cisplatin_DNA_crosslinking	0.025407661	0.534836188
EP300.CP	CMK_Rsk	0.017058271	0.769327127
EP300.CP	Cyclopamine_SMO	0.076586635	0.189600673
EP300.CP	Cytarabine_Inhibits_DNA_synthesis	0.084586545	0.038490069
EP300.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.15563508	0.007106577
EP300.CP	DMOG_Prolyl_4_Hydroxylase	0.090399762	0.027851116
EP300.CP	Docetaxel_Microtubules	-0.027174216	0.50681316
EP300.CP	Doxorubicin_DNA	0.062626349	0.129956601
EP300.CP	EHT_1864_Rac_GTPases	0.047181324	0.251317563
EP300.CP	Elesclomol_Hsp70	-0.011967725	0.770055385
EP300.CP	Embelin_XIAP	0.061107005	0.139550654
EP300.CP	Epothilone_B_Microtubules	0.013254843	0.748820719
EP300.CP	Erlotinib_EGFR	-0.150947264	0.012047649
EP300.CP	Etoposide_not_given	0.123195305	0.002677008
EP300.CP	FH535_not_given	-0.061554694	0.136668814
EP300.CP	FTI_277_Farnesyl_transferase	-0.080908587	0.04910752
EP300.CP	GDC_0449_SMO	0.141614341	0.000508514
EP300.CP	GDC0941_PI3K_class_1	0.128873544	0.00170815
EP300.CP	Gefitinib_EGFR	-0.032203046	0.431451399
EP300.CP	Gemcitabine_not_given	0.077556268	0.060620063
EP300.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.14774085	0.010658116
EP300.CP	GSK_1904529A_IGF1R	-0.180381016	1.12E-05
EP300.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.021083199	0.610515975
EP300.CP	GSK269962A_ROCK	-0.051249385	0.378013258
EP300.CP	GW_441756_Trk_A	-0.034061744	0.405327944
EP300.CP	GW843682X_PLK1	0.006819498	0.906521233
EP300.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.108238145	0.060285334
EP300.CP	IPA_3_not_given	0.113243883	0.006063573
EP300.CP	JNJ_26854165_MDM2	-0.023264933	0.572114361
EP300.CP	JNK_9L_JNK	0.119197207	0.003679288
EP300.CP	JNK_Inhibitor_VIII_JNK	-0.056843019	0.164704852
EP300.CP	JW_7_52_1_mTOR	-0.035017368	0.546405148
EP300.CP	KIN001_135_IKKe	-0.110868695	0.055495512
EP300.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.124152316	0.00237449
EP300.CP	Lapatinib_EGFR_ERBB2	-0.191676916	0.000955697
EP300.CP	LAQ824_HDAC	0.071235865	0.084898467
EP300.CP	Lenalidomide_TNF_alpha	0.112601642	0.00579983
EP300.CP	LFM_A13_BTK	-0.053345935	0.197214122
EP300.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.21888335	6.25E-08
EP300.CP	MG_132_Proteosome	-0.11417232	0.048943927
EP300.CP	Midostaurin_KIT	-0.074992737	0.068248317
EP300.CP	Mitomycin_C_DNA_crosslinker	0.074064664	0.073205293
EP300.CP	MK_2206_AKT1_2	0.110650521	0.007969217
EP300.CP	MS_275_HDAC	0.037581803	0.518817132
EP300.CP	Nilotinib_Bcr_Abl	0.101995057	0.013908978
EP300.CP	NSC_87877_SHP1_2	0.062630141	0.127976276
EP300.CP	NU_7441_DNAPK	0.07272043	0.075823941
EP300.CP	Nutlin_3a_p53_MDM2_interaction	0.145230839	0.000362545
EP300.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.08690082	0.034522127
EP300.CP	NVP_TAE684_ALK	-0.053726736	0.352932228
EP300.CP	Obatoclax_Mesylate_BCL2_family	0.06775643	0.101298516
EP300.CP	OSI_906_IGF1R	-0.02715002	0.511856294
EP300.CP	OSU_03012_PDK1	0.099919887	0.01553341
EP300.CP	PAC_1_Caspase_3_activator	0.072496958	0.079511719
EP300.CP	Paclitaxel_Microtubules	-0.033980207	0.558359045
EP300.CP	Parthenolide_NFkappaB	0.084615667	0.144391261
EP300.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.083148853	0.044219094
EP300.CP	PD_0325901_MEK_1_2	-0.077615975	0.059115328
EP300.CP	PD_0332991_Cdk_4_6	0.061194128	0.14311645
EP300.CP	PD_173074_FGFR1_FGFR3	0.112413209	0.005882821
EP300.CP	PF_02341066_MET_ALK	0.027619249	0.633167469
EP300.CP	PF_4708671_p70_S6KA	-0.030674902	0.456301679
EP300.CP	PF_562271_FAK	0.019513428	0.63562553
EP300.CP	PHA_665752_MET	-0.051103099	0.376171341
EP300.CP	PLX4720_RAF	0.033067655	0.419180404
EP300.CP	Pyrimethamine_STAT3	0.170762099	0.00310475
EP300.CP	QS11_ARFGAP	0.0764548	0.064381212
EP300.CP	Rapamycin_mTOR	-0.001734915	0.976087448
EP300.CP	RDEA119_MEK_1_2	-0.077136466	0.060704761
EP300.CP	RO_3306_Cdk1	0.006857073	0.866996557
EP300.CP	Roscovitine_CDK_s	0.01352999	0.817304483
EP300.CP	S_Trityl_L_cysteine_Eg5	0.024681417	0.671316911
EP300.CP	Salubrinal_GADD34_PP1C_phosphatase	-0.015063874	0.796339966
EP300.CP	SB_216763_GSKa_b	-0.015147059	0.717968089
EP300.CP	SB590885_BRAF	0.08650204	0.03711851
EP300.CP	Shikonin_not_given	0.07030263	0.087444174
EP300.CP	SL_0101_1_RSK_AURKB_PIM3	-0.039281521	0.338802729
EP300.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.049038555	0.398159674
EP300.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.064975803	0.263513972
EP300.CP	Temsirolimus_mTOR	0.070586975	0.08432507
EP300.CP	TGX221_PI3K_beta	-0.109909495	0.058078728
EP300.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.046598289	0.260068843
EP300.CP	Tipifarnib_Farnesyl_transferase	-0.017174032	0.678228144
EP300.CP	TW_37_BCL_2_BCL_XL	0.103731354	0.011557515
EP300.CP	Vinblastine_Microtubules	0.18432311	5.61E-06
EP300.CP	Vinorelbine_Microtubules	0.087805913	0.032677647
EP300.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.208291462	2.69E-07
EP300.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	-0.021548028	0.711042514
EP300.CP	VX_702_p38_MAPK	0.1754794	1.56E-05
EP300.CP	WH_4_023_SRC_family_ABL	-0.202112304	0.000447038
EP300.CP	WZ_1_84_BMX	-0.072611553	0.211353556
EP300.CP	X17_AAG_Hsp90	-0.087828042	0.031617765
EP300.CP	X681640_Wee1_Chk1	0.042743546	0.304114557
EP300.CP	XMD8_85_Erk5	0.107839263	0.064351872
EP300.CP	Z_LLNle_CHO_gamma_secretase	-0.032552819	0.575659917
EP300.CP	ZM_447439_Aurora_B	0.044840856	0.280978664
EPS15.CP	A_443654_AKT1_2_3	0.026856066	0.644266021
EPS15.CP	A_770041_Src_family	-0.076322889	0.188127512
EPS15.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	-0.00482679	0.906157131
EPS15.CP	ABT_888_PARP1_2	0.063901663	0.118219706
EPS15.CP	AG_014699_PARP1_2_	-0.017881781	0.664144903
EPS15.CP	AICAR_AMPK_agonist	0.061773633	0.131002144
EPS15.CP	AKT_inhibitor_VIII_AKT1_2	0.053442692	0.194116736
EPS15.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.068407045	0.094388483
EPS15.CP	AP_24534_Bcr_Abl	-0.004690417	0.909331185
EPS15.CP	AS601245_not_given	0.00141926	0.972651239
EPS15.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.034096178	0.404853055
EPS15.CP	AUY922_HSP90	0.097527735	0.018201792
EPS15.CP	Axitinib_PDGFR_KIT_VEGFR	0.012772553	0.755069921
EPS15.CP	AZ628_BRAF	0.069143512	0.234042319
EPS15.CP	AZD_0530_Src_Abl	-0.039637201	0.492565357
EPS15.CP	AZD_2281_PARP1_2	0.096813584	0.017784137
EPS15.CP	AZD6244_MEK_1_2	0.083113025	0.046552334
EPS15.CP	AZD6482_PI3K_beta	-0.031735329	0.445958236
EPS15.CP	AZD6482_PI3Kb	0.022168346	0.590366299
EPS15.CP	AZD7762_Chk_1_2	0.081547336	0.046044733
EPS15.CP	AZD8055_mTORC1_2	0.098405167	0.016617825
EPS15.CP	BAY_61_3606_spleen_tyrosine_kinase	0.106713475	0.009734249
EPS15.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.026153948	0.527467705
EPS15.CP	BI_2536_PLK1_2_3	-0.013911634	0.810672444
EPS15.CP	BIBW2992_EGFR_HER2	0.043609275	0.286608237
EPS15.CP	Bicalutamide_Androgen_receptor	-0.093796789	0.023162741
EPS15.CP	BIRB_0796_p38_JNK2	-0.025164767	0.538749321
EPS15.CP	Bleomycin_not_given	0.106884819	0.009617015
EPS15.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.102537175	0.076681238
EPS15.CP	BMS_536924_IGF_1R	0.0129115	0.824053261
EPS15.CP	BMS_708163_gamma_secretase_complex	0.006144584	0.881304209
EPS15.CP	BMS_754807_IGF1R	-0.00907268	0.826523941
EPS15.CP	Bortezomib_Proteasome	-0.071425842	0.219706838
EPS15.CP	Bosutinib_SRC_ABL_TEC	0.114243475	0.005120097
EPS15.CP	Bryostatin_1_PRKC	-0.04979226	0.22877672
EPS15.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	-0.01808085	0.65929256
EPS15.CP	Camptothecin_DNA_topoisomerase_I	0.08798129	0.031320676
EPS15.CP	CCT007093_PPM1D	-0.021472678	0.60177424
EPS15.CP	CCT018159_HSP90	0.081489344	0.04902959
EPS15.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.143639735	0.000421143
EPS15.CP	CGP_082996_CDK4	0.083738041	0.149302031
EPS15.CP	CGP_60474_CDK_1_2_5_7_9	0.082564008	0.155109266
EPS15.CP	CHIR_99021_GSK3B	-0.047636569	0.247168149
EPS15.CP	CI_1040_MEK_1_2	0.035713355	0.384525666
EPS15.CP	Cisplatin_DNA_crosslinking	0.038811211	0.342998513
EPS15.CP	CMK_Rsk	0.040913853	0.481676331
EPS15.CP	Cyclopamine_SMO	0.085833312	0.141374442
EPS15.CP	Cytarabine_Inhibits_DNA_synthesis	0.067356548	0.099569652
EPS15.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.048482435	0.404331895
EPS15.CP	DMOG_Prolyl_4_Hydroxylase	0.039939331	0.331997098
EPS15.CP	Docetaxel_Microtubules	-0.02462595	0.547480697
EPS15.CP	Doxorubicin_DNA	0.08887847	0.031461624
EPS15.CP	EHT_1864_Rac_GTPases	0.040484253	0.325027329
EPS15.CP	Elesclomol_Hsp70	-0.019449352	0.634741819
EPS15.CP	Embelin_XIAP	-0.002622885	0.949481541
EPS15.CP	Epothilone_B_Microtubules	0.057855857	0.161895955
EPS15.CP	Erlotinib_EGFR	-0.115481895	0.055334818
EPS15.CP	Etoposide_not_given	0.089707043	0.02907596
EPS15.CP	FH535_not_given	-0.047285848	0.253094877
EPS15.CP	FTI_277_Farnesyl_transferase	-0.010235426	0.803733009
EPS15.CP	GDC_0449_SMO	0.108595783	0.007810719
EPS15.CP	GDC0941_PI3K_class_1	0.028166665	0.494701327
EPS15.CP	Gefitinib_EGFR	0.042360873	0.300641245
EPS15.CP	Gemcitabine_not_given	0.045512957	0.271345355
EPS15.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.115576331	0.046211453
EPS15.CP	GSK_1904529A_IGF1R	-0.068252878	0.098815246
EPS15.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.047270843	0.253245673
EPS15.CP	GSK269962A_ROCK	-0.054983937	0.344201355
EPS15.CP	GW_441756_Trk_A	-0.069791884	0.087890224
EPS15.CP	GW843682X_PLK1	0.04164186	0.473158026
EPS15.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.121725201	0.034476433
EPS15.CP	IPA_3_not_given	0.112746052	0.006291644
EPS15.CP	JNJ_26854165_MDM2	-0.003688768	0.928635113
EPS15.CP	JNK_9L_JNK	0.119710923	0.003533788
EPS15.CP	JNK_Inhibitor_VIII_JNK	-0.022544238	0.581855869
EPS15.CP	JW_7_52_1_mTOR	0.03086471	0.59500867
EPS15.CP	KIN001_135_IKKe	-0.002777996	0.961847795
EPS15.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.049190753	0.230095075
EPS15.CP	Lapatinib_EGFR_ERBB2	-0.094299151	0.106613538
EPS15.CP	LAQ824_HDAC	0.072688257	0.078719339
EPS15.CP	Lenalidomide_TNF_alpha	0.098813642	0.015551101
EPS15.CP	LFM_A13_BTK	-0.036619722	0.376224794
EPS15.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.176250136	1.43E-05
EPS15.CP	MG_132_Proteosome	-0.065016707	0.263212872
EPS15.CP	Midostaurin_KIT	-0.00607016	0.882830065
EPS15.CP	Mitomycin_C_DNA_crosslinker	0.073716128	0.074570865
EPS15.CP	MK_2206_AKT1_2	0.030762483	0.461983789
EPS15.CP	MS_275_HDAC	0.023169222	0.690880268
EPS15.CP	Nilotinib_Bcr_Abl	0.028009414	0.500428618
EPS15.CP	NSC_87877_SHP1_2	0.008330592	0.839707869
EPS15.CP	NU_7441_DNAPK	0.070653066	0.084555314
EPS15.CP	Nutlin_3a_p53_MDM2_interaction	0.153866339	0.000156534
EPS15.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.065594311	0.110863791
EPS15.CP	NVP_TAE684_ALK	-0.033812414	0.558985011
EPS15.CP	Obatoclax_Mesylate_BCL2_family	0.077121823	0.062081273
EPS15.CP	OSI_906_IGF1R	-0.043922186	0.288469272
EPS15.CP	OSU_03012_PDK1	0.108265166	0.008717467
EPS15.CP	PAC_1_Caspase_3_activator	0.003570811	0.931263004
EPS15.CP	Paclitaxel_Microtubules	0.041904194	0.470372364
EPS15.CP	Parthenolide_NFkappaB	0.008202192	0.887682359
EPS15.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.088392421	0.032405377
EPS15.CP	PD_0325901_MEK_1_2	0.027831159	0.499128871
EPS15.CP	PD_0332991_Cdk_4_6	0.055986838	0.180415737
EPS15.CP	PD_173074_FGFR1_FGFR3	0.080557112	0.048760659
EPS15.CP	PF_02341066_MET_ALK	0.118929275	0.039199679
EPS15.CP	PF_4708671_p70_S6KA	-0.014148276	0.731198252
EPS15.CP	PF_562271_FAK	0.008091071	0.844256876
EPS15.CP	PHA_665752_MET	-0.092745327	0.107719858
EPS15.CP	PLX4720_RAF	-0.007394466	0.856681451
EPS15.CP	Pyrimethamine_STAT3	0.116244107	0.044957377
EPS15.CP	QS11_ARFGAP	0.043975718	0.287881465
EPS15.CP	Rapamycin_mTOR	0.034351523	0.552731397
EPS15.CP	RDEA119_MEK_1_2	0.028453439	0.4895789
EPS15.CP	RO_3306_Cdk1	-0.025670058	0.530624993
EPS15.CP	Roscovitine_CDK_s	0.043518875	0.457259694
EPS15.CP	S_Trityl_L_cysteine_Eg5	0.03745062	0.519570997
EPS15.CP	Salubrinal_GADD34_PP1C_phosphatase	0.026709417	0.647194212
EPS15.CP	SB_216763_GSKa_b	-0.043684288	0.297378035
EPS15.CP	SB590885_BRAF	0.056797394	0.171563716
EPS15.CP	Shikonin_not_given	0.069179852	0.092631672
EPS15.CP	SL_0101_1_RSK_AURKB_PIM3	0.019593513	0.633377863
EPS15.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.038723332	0.504750063
EPS15.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.170279069	0.003191316
EPS15.CP	Temsirolimus_mTOR	0.044099141	0.281224273
EPS15.CP	TGX221_PI3K_beta	0.034402495	0.554146368
EPS15.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.052670906	0.20295096
EPS15.CP	Tipifarnib_Farnesyl_transferase	0.066469502	0.107966955
EPS15.CP	TW_37_BCL_2_BCL_XL	0.02096654	0.610671122
EPS15.CP	Vinblastine_Microtubules	0.11352703	0.005407351
EPS15.CP	Vinorelbine_Microtubules	0.097515258	0.017630295
EPS15.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.093617696	0.021934943
EPS15.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.014872734	0.798199238
EPS15.CP	VX_702_p38_MAPK	0.115398395	0.004685905
EPS15.CP	WH_4_023_SRC_family_ABL	-0.07190682	0.215831008
EPS15.CP	WZ_1_84_BMX	0.039089934	0.501445012
EPS15.CP	X17_AAG_Hsp90	-0.034076315	0.405126958
EPS15.CP	X681640_Wee1_Chk1	0.101149229	0.014809935
EPS15.CP	XMD8_85_Erk5	0.120117347	0.039227271
EPS15.CP	Z_LLNle_CHO_gamma_secretase	0.006792015	0.907052672
EPS15.CP	ZM_447439_Aurora_B	0.040624245	0.328740501
ERBB2.CP	A_443654_AKT1_2_3	0.079794354	0.169483108
ERBB2.CP	A_770041_Src_family	-0.0520153	0.370109599
ERBB2.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.031428641	0.442616413
ERBB2.CP	ABT_888_PARP1_2	0.033105158	0.418652822
ERBB2.CP	AG_014699_PARP1_2_	-0.015296588	0.710326856
ERBB2.CP	AICAR_AMPK_agonist	0.088932509	0.029529558
ERBB2.CP	AKT_inhibitor_VIII_AKT1_2	0.025690949	0.532713221
ERBB2.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.137949742	0.000710761
ERBB2.CP	AP_24534_Bcr_Abl	0.054541487	0.185093734
ERBB2.CP	AS601245_not_given	-0.021163647	0.6091543
ERBB2.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.093788263	0.021693842
ERBB2.CP	AUY922_HSP90	0.082040426	0.047133875
ERBB2.CP	Axitinib_PDGFR_KIT_VEGFR	0.037871662	0.3548177
ERBB2.CP	AZ628_BRAF	0.039326565	0.498856367
ERBB2.CP	AZD_0530_Src_Abl	-0.114010518	0.047755889
ERBB2.CP	AZD_2281_PARP1_2	0.129087236	0.001545514
ERBB2.CP	AZD6244_MEK_1_2	-0.012598522	0.763267234
ERBB2.CP	AZD6482_PI3K_beta	0.015589693	0.708153012
ERBB2.CP	AZD6482_PI3Kb	0.058807831	0.152984374
ERBB2.CP	AZD7762_Chk_1_2	0.062769011	0.124896071
ERBB2.CP	AZD8055_mTORC1_2	0.12793051	0.001815094
ERBB2.CP	BAY_61_3606_spleen_tyrosine_kinase	0.144964625	0.000430992
ERBB2.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.029842725	0.470888607
ERBB2.CP	BI_2536_PLK1_2_3	0.041738461	0.472131195
